Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,755347887959.663,807065442037.969,848741697521.207,872112260583.456,915216005402.792,911514962239.03,911151773828.818,924330515307.736,960569732547.578,982737828708.375,1026912659604.72,1050443805732.82,1062456519192.32,1006297786022.87,1057801295584.05,1096548640919.65,1136488480758.67,1151877579920.19,1184703479122.02,1223717559850.95,1255907847047.75,1282446801678.71,1310596407007.71,1309881765941.94,..
Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8109.19869834692,8530.35508532051,8835.87554348669,8946.13287719935,9253.96804618644,9088.05331877876,8960.55408647202,8967.02919031783,9190.74159228825,9270.65654228665,9547.33357068323,9622.04795699136,9587.63633933012,8947.74147387305,9271.39823324639,9477.88718509023,9690.86906453233,9693.72296894468,9843.39843934212,10042.1389566471,10183.0330749055,10277.8835173506,10385.8326568791,10267.500171933,..
"Micronesia, Fed. Sts.",FSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,283209529.835938,266044377.41833,273628014.591271,277388863.068548,290797573.822835,297100909.129948,298726044.187863,303422361.338882,294076488.229382,300081139.479451,299837907.831359,294332328.26185,287243355.955513,290383210.899436,296944100,306412384.608288,300692217.681403,289627442.305916,282949282.989513,296026870.639578,298691646.556704,306703111.91791,307352260.095985,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2614.53946913283,2452.47398062619,2528.7225952912,2573.63415693441,2707.56199905807,2772.16191699353,2791.04965138618,2838.34913928664,2758.04443825915,2827.51311591979,2845.54486368506,2818.08747521974,2774.14558159908,2819.93892594743,2885.44567636113,2961.9370189298,2877.27228753759,2734.24317264804,2633.40918218932,2718.46155139885,2710.08162733479,2751.7123957501,2728.62446818169,..,..
Moldova,MDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4512469064.53882,4586792340.71451,4286715578.08445,4142328086.47215,4229636600.29266,4487644450.3731,4837680701.41398,5156967629.53441,5538583218.12875,5953976967.16872,6239767852.66749,6426960903.2039,6928263862.95101,6512568011.12431,6974960345.3712,7380775144.91523,7337248195.12826,8000819052.00779,8400830055.05566,8372415480.26162,8741545794.83075,9151593647.17486,9545247409.14555,9887013489.61243,..
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1531.51898351203,1562.51229447094,1460.87946146797,1413.89172961792,1446.63150455853,1538.31223712353,1662.14535400535,1776.84322525924,1913.05768519828,2061.54713830899,2166.51459506283,2236.68686548507,2415.74296711919,2273.66666286975,2437.52997842423,2580.84130958529,2565.95767279263,2798.76917555574,2940.48900227714,2953.7226560529,3119.56297970171,3321.62208017648,3527.37419357356,3720.2272129762,..
Monaco,MCO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3929159750.7623,4017064828.31765,4157793318.30837,4295023067.74493,4462968314.99403,4560606124.884,4607420522.33859,4657527906.66843,4772591409.25361,4863051836.13947,5145300278.40382,5887710460.02917,5926971761.89845,5257223916.21371,5367625613.15127,5743359406.07185,5800793053.16187,6357669097.17619,6815421317.77807,7149376905.74042,7399605196.87127,7148018560.25454,7584047726.36882,..,..
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,126767.535110898,128422.788629081,131759.200098503,134876.996223619,138830.00948748,140455.993990884,140444.446818832,140485.865733672,142465.4152016,143694.466688517,150491.379888968,170534.698335385,169963.631621314,149242.716068066,150725.194124207,159431.473630687,159100.193449311,172289.886376418,182611.363747336,189548.144274363,194368.405486506,186185.105236886,196061.416844238,..,..
Mongolia,MNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3428027699.94227,3561608120.97173,3680563574.14778,3793570457.5362,3837047132.18431,3950344027.42332,4137312959.549,4427116613.5692,4897515726.07987,5252765131.74542,5702204050.40528,6286566854.31684,6846094435.54697,6759244954.07071,7189481824.07288,8432599135.69306,9471480157.75525,10574804943.2739,11408652157.2819,11680159346.4038,11816629563.8777,12447287566.1299,13349296395.7882,14037996021.8727,..
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1479.7872110563,1524.83464340191,1562.43147331189,1596.46938212341,1600.4915005161,1632.65152059909,1693.35000478825,1793.25370917456,1961.83840034669,2079.13047522721,2228.41928205623,2423.67120861002,2601.20051595729,2527.95836109812,2643.29291416763,3043.86182588884,3353.09360670119,3669.52401258449,3880.3513875279,3895.41336222074,3866.24397326285,3997.48587363775,4210.85821365292,4352.64159092309,..
Montenegro,MNE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,3058958383.19885,3208847549.33272,2907215834.55822,2997339530.77019,3030305551.35333,3088000566.63996,3164665101.7664,3304734855.11558,3442892650.93919,3737825278.63659,3992376805.20863,4280736282.11937,4032663497.18605,4142931812.77707,4276683011.46988,4160194856.98786,4307839363.39243,4384678817.55104,4533336476.84273,4667038761.98601,4887159162.48816,5135324738.37567,5343969842.24707,..
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,5018.63496390414,5280.64540703996,4797.37794914237,4954.68969463624,4989.06886913218,5063.72381497727,5168.7664070845,5387.9818882692,5604.93446749702,6077.51762714783,6482.44660882261,6938.33285322175,6522.24265023766,6688.31859841187,6896.99701404156,6703.49364082213,6934.62785092961,7051.47684590315,7286.45969413403,7499.62439838152,7852.46012035895,8253.13710008673,8589.6994428029,..
Morocco,MAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,52892827880.8586,52067328269.9329,55836249260.847,56440024805.3578,57519650790.1246,61730070507.7354,63656943581.251,67451637210.908,70687304633.495,73014076004.5985,78544623310.6445,81318500633.8362,86135221236.4504,89790590993.4885,93216746661.5977,98106615021.8513,101059586129.684,105643067055.469,108463202314.752,113383503344.942,114585205650.442,119453872838.576,123214881190.91,126272957641.312,..
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1913.10870491196,1857.72878807582,1966.51339678091,1962.99330768288,1976.0908319556,2095.17395771105,2134.84989789726,2235.41867848331,2315.18666207394,2363.44467623096,2512.86241117781,2571.2644401938,2691.26781170261,2771.04675450926,2839.92516805933,2948.84548976845,2995.45235738661,3087.12349650562,3125.07948072635,3222.05417836739,3212.81539531051,3305.41921976678,3361.22378892073,3396.05936346253,..
Mozambique,MOZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3711256831.68432,4130668513.94431,4540895611.25797,5072113361.2553,5131979555.27292,5752275478.43666,6286722377.71818,6719156643.03825,7251072486.06634,7732972112.84817,8482635357.87782,9138321545.71698,9807041557.14656,10426669785.3992,11104648673.0016,11928323141.9746,12794133231.0872,13685066405.612,14697557794.9282,15685715579.3854,16285570960.6431,16894865892.1346,17476693621.9292,17875790908.6586,..
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,232.528449505617,251.913302055866,270.067169304366,294.134659240279,289.747104043107,315.679444327429,335.03892809019,347.582736783642,364.182393640635,377.329970361859,402.399957015301,421.639288871024,440.2396828109,455.418294680267,471.904202965834,493.160911754684,514.592541835736,535.394297525286,559.136675631516,580.05008576604,585.181634968666,589.71907445639,592.511396032081,588.677129562073,..
Myanmar,MMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11324734004.9744,11964760742.6246,12666639111.0325,14053019226.0891,15984737489.9272,17798045642.4078,19938352012.1209,22698616844.6237,25777607411.1761,29275358077.5655,33103433579.0232,37073010378.8848,40874960811.6237,45187272895.3094,49540813342.4834,52310879190.5433,56146663569.5951,60877582017.3892,65742258214.0691,70339509334.1836,74384076490.0902,79148359722.8005,84491238202.278,86931311984.4758,..
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,254.762024745734,265.722762547382,277.708842496047,304.302544223668,342.141262631951,376.87666314893,417.975777499119,471.42543031664,530.791337372722,598.067487858928,671.454940189372,747.11625115708,818.651189440208,899.242644243959,979.051630004942,1025.8922978384,1092.05650932938,1174.05408699753,1257.4836156234,1335.20387198505,1402.2765496388,1482.6626633658,1573.14770255708,1608.48619521276,..
Namibia,NAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6244137085.36455,6507645945.9378,6721850672.49068,6948328545.11333,7190976908.6376,7275682933.54656,7624090742.6296,7947336506.57872,8922438787.09392,9148110694.01505,9795172599.94898,10321569496.4291,10595071681.4868,10626430019.3432,11268186636.2905,11841888117.6026,12441286850.4893,13139830228.2433,13896393703.3963,14525451083.8051,14484676701.7754,14447556654.4647,14548453977.1347,14383460523.989,..
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3753.88942583379,3832.46366731475,3881.78521764102,3939.27663442108,4007.07294870897,3989.57868166346,4117.74022932991,4229.2930704042,4676.95566603184,4719.6080595645,4968.84701950472,5144.03064041872,5185.03611221661,5106.2976176108,5318.00693967195,5490.74170114567,5668.57005085206,5883.0406974866,6112.5232373094,6274.75311451583,6142.6738134644,6013.29335494243,5942.37690809769,5766.00021807273,..
Nauru,NRU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,39240729.322646,39240729.322646,41618955.3422003,32106051.2639831,39240729.322646,42808068.3519775,47564520.3910861,52320972.4301947,58266537.4790804,76103232.6257377,96318153.7919493,99885492.8212807,103452831.850612,97507266.8017264,103452831.850612,103452831.850612,..
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,3962.90944482387,3984.23487893654,4234.73294080182,3262.14704978491,3967.31668412153,4307.08002334012,4754.0750016078,5202.4433161176,5668.50252739376,7032.92049031861,8126.05701442245,8006.85313196639,7928.02757687272,7572.79176776378,8143.32744416028,8222.94188463653,..
Nepal,NPL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9083352501.06642,9541935774.11546,9829757721.15506,10263502982.96,10899840166.6306,11423020739.0207,11436744718.846,11887928617.3548,12444593148.5962,12877563074.7127,13310843466.2677,13764950914.3225,14605251495.759,15267319043.3731,16002656434.4746,16550239851.6396,17341538638.0319,18057549555.5864,19139013428.6013,19774984746.8631,19891395830.2133,21527164663.5032,22969698990.3078,24575559443.4574,..
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,411.190935348899,422.494170259188,426.307901777239,436.55970646999,455.277143233152,469.173656163516,462.546196254031,473.983863772952,489.571766627658,500.206377079092,510.645652913,521.743908009703,547.698793266859,567.905933627147,592.401097450929,612.032557723897,642.520463351456,670.83782652285,711.304347014643,731.9993357351,729.661430049008,779.203968661492,817.779994443433,859.023683467637,..
Netherlands,NLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,618812353134.149,645601070375.127,675711369482.481,709727005189.54,739504613038.126,756712553249.762,758356689817.642,759537040897.681,774613438838.904,790499800786.484,817858911574.005,848715440349.521,867135322468.553,835338476613.794,846554894931.084,859686563985.248,850828749158.971,849721180380.538,861816072533.271,878700512077.547,897959111751.969,924097826103.017,945914991170.064,961781942975.725,..
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,39844.9781284637,41356.4502679342,43019.1875260895,44885.0907729289,46435.2145540383,47158.4235780579,46960.1847786712,46811.8892885742,47575.4792420966,48437.8795702566,50033.8834058352,51808.7651211157,52727.5193097964,50533.5069336421,50950.0343435181,51499.5958195146,50780.7030036219,50565.3020810545,51100.8398296207,51871.5765164663,52727.1024921777,53942.0850648437,54894.1290252192,55488.967075566,..
New Caledonia,NCL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,101449995924.089,103529214927.87,104355552398.615,110044052591.963,113240907547.727,117163780205.229,122640494367.216,128220500962.208,133385108659.397,137814039157.927,141736911815.43,146088558365.437,144583762494.78,144372719961.634,146619138358.948,150077568478.114,153438650827.842,157472246913.915,163181553761.963,169087041816.454,175305378505.098,180850458623.611,186486197685.349,191728455432.506,..
New Zealand,NZL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,27183.8145562939,27379.2650484939,27354.0111136606,28693.9199999904,29354.5137122447,30192.9597230329,31060.0213669029,31838.6226068255,32632.4424854793,33337.5357792707,33871.0777172083,34586.9971034228,33941.4438459035,33554.7622278701,33700.126039246,34233.022006869,34808.3416501082,35449.9554071082,36184.5696525185,36792.4455069858,37353.0594274903,37725.1212214712,38522.2469913962,38992.97446258,..
Nicaragua,NIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5460694511.91683,5677301198.75297,5888024534.92072,6302304208.505,6560798897.43099,6755053888.67006,6805982867.29015,6977543516.50324,7348202526.68585,7662881827.65671,7981069446.59494,8386173966.20871,8674287094.38229,8388658857.99016,8758639096.47693,9311896893.65502,9916867303.5822,10405383595.9679,10903436500.0554,11425935366.5334,11947292525.9766,12500550323.1547,12006795610.2567,11541046299.3281,..
Nicaragua,NIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1151.66185432715,1175.99417166056,1199.03233421599,1262.7236424683,1294.22135383352,1312.84225236262,1303.99600624643,1318.47844596497,1369.67223772252,1408.95727236829,1447.48141089759,1500.19525142574,1530.54983180783,1460.03322550279,1503.87042323136,1577.47507574573,1657.63881403645,1716.36495649582,1775.01390668541,1836.01072215331,1895.20015881674,1957.84404237131,1857.05227261267,1763.20262362277,..
Niger,NER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4419368979.42205,4486873767.19275,4934332411.61866,4923498467.07493,4863999083.92763,5217521099.05078,5474143339.19259,5592965662.80406,5613312960.26312,6024873704.15671,6382211974.4264,6582787287.22077,7091729840.23004,7230912194.27771,7851191899.3408,8036303920.9051,8884049167.47141,9356247986.46737,9977702763.4202,10415988207.3199,11010665533.3613,11561099401.8579,12395715130.003,13127408384.9827,..
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,449.735399720437,440.831711536523,467.899231462203,450.460695777858,429.243667390777,443.992770120814,449.068988791255,442.202145638709,427.651141471812,442.209864368031,451.231975406793,448.25389403589,465.003778150786,456.406709094578,476.869532167304,469.55396694731,499.238764420759,505.626840230389,518.587388004173,520.756109495491,529.643144718399,535.174835632604,552.321162531903,563.149109110671,..
Nigeria,NGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,150902005160.521,155334147078.485,159343716123.037,160274485623.743,168313749255.077,178274026161.332,205601929272.338,220707903878.763,241124617041.963,256649465356.273,272200955002.138,290142074789.495,309768656455.714,334664531364.212,361456622215.721,380642465752.065,396743874911.807,423211989457.897,449915475309.982,461850352958.58,454382838006.505,458044648499.498,466851735606.204,477161826016.253,..
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1363.54612448854,1369.09348360617,1369.87660130071,1343.90743717571,1376.41846617584,1421.71045474785,1598.81961928868,1673.28921935759,1781.87899119885,1848.19382699148,1909.66876779636,1982.65764924574,2061.41900319877,2168.57072190799,2280.43742370522,2338.02585763477,2372.46187979014,2463.89016811549,2550.47036793786,2549.72319671071,2443.44015837975,2399.73124634223,2383.41981005925,2374.36943003918,..
North Macedonia,MKD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6134622058.78804,6222959471.505,6433216821.47849,6712355895.07113,7017710078.96866,6802458901.68212,6904064881.54553,7057514742.02549,7387389303.16188,7736376122.17433,8133795710.16142,8660335906.47652,9134229607.67109,9101472903.22735,9407168702.4313,9627285730.14823,9583367667.75849,9863705864.97727,10221671933.753,10615805818.6144,10918165751.2862,11036275491.8877,11356327481.1525,11719729960.5494,..
North Macedonia,MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3083.58774731824,3112.10526891155,3197.33328701845,3315.73591656127,3448.81293076615,3329.89967000978,3369.5985810851,3436.94622646518,3591.25761924947,3755.02475748327,3942.45237464873,4193.00226998039,4418.40669877812,4398.88900268547,4542.89971678317,4645.28160135539,4620.0980137467,4751.15006643681,4919.52782844775,5105.40223505595,5247.23873001555,5300.81493522933,5452.01942677311,5625.13107315736,..
Northern Mariana Islands,MNP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,1456241935.48387,1462189826.30273,1416589330.02481,1237161290.32258,1151908188.58561,1074585607.94045,955627791.563275,788095533.498759,799000000,737538461.538462,741503722.084367,759347394.540943,788095533.498759,815852357.320099,1046828784.11911,1314483870.96774,1056741935.48387,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,24927.1128977041,25233.2273681594,24745.6473819099,21880.3949333695,20613.2240897893,19460.4322414467,17494.3302803346,14542.3861660871,14804.2467250931,13655.085194743,13652.9197047443,13860.7512146054,14249.9870445486,14626.2523721782,18630.8248045687,23239.6992851692,18577.7914891156,..,..
Norway,NOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,322361146092.526,339396620604.662,348303834512.276,355314714530.518,366702477304.826,374310785078.08,379724270302.257,383180162395.028,398390171552.691,408849736694.053,418661275147.645,431197048129.248,433251184624.934,425768848675.368,428757038466.841,432965158016.917,444668526003.851,449266722786.278,458115229920.278,467126944887.83,472132485600.729,483101343264.083,489331167946.416,494981582297.864,..
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,73575.9928233137,77045.2950041648,78597.9158382594,79632.8199430419,81653.3448820322,82926.7686848655,83673.6373278805,83941.3655844552,86759.1419589431,88432.620117153,89828.4251724899,91565.7333981819,90862.3997055782,88174.1578783654,87693.7900658099,87413.1769952234,88604.5746477835,88444.8949826154,89175.4995531209,90029.3556416645,90195.9636789416,91549.0378687312,92119.522964297,92556.3216445989,..
Oman,OMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,36448518287.8736,38647644124.4463,39668845501.3477,39800346255.3802,42407693363.2788,44308746409.6185,43820949280.2723,42651547278.7852,43202692721.0211,44278535460.3246,46657129142.472,48734623737.0908,52730900885.6398,55954022115.9761,56913065779.2588,58426309455.9841,63710994231.1126,66963312699.8057,67940009968.9316,71085886877.0426,74709182588.7368,74967916954.3318,76290021828.5612,75032818560.7415,..
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16296.0021030851,17178.5478305911,17616.0041198526,17650.5723770858,18698.5000982282,19306.9629952995,18768.1431934072,17874.5096857407,17666.0774474359,17632.0628484865,18078.8470451209,18340.8829046262,19168.1607079556,19454.243263814,18712.5762976474,17971.1991899328,18213.3979538513,17786.6616464347,16870.0332158668,16658.0946473179,16679.0644951133,16067.0727205441,15796.7264464046,15082.0160219027,..
Pakistan,PAK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,104284903482.006,105342765385.73,108029252716.558,111983266767.684,116753852490.085,120903772690.876,123936447631.187,131096298339.337,140989952460.34,150180774567.711,159039915093.281,166726023587.507,169562709265.155,174364146167.447,177165635077.065,182034865875.124,188418889457.593,196702644221.914,205897918431.054,215639252600.659,227557064469.479,240196215158.276,254215069088.212,256728822531.884,..
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,818.888770263314,803.790861624096,801.147008367547,807.816576592724,820.225640879176,828.230553523091,828.730834172095,856.315957839254,899.947181210454,936.849779624416,969.621801590101,993.551673725814,987.8456798175,993.382943724454,987.409723043923,992.878139474556,1006.07328865598,1028.44108649159,1054.22797401501,1081.29436599486,1117.51755461944,1155.36336715957,1197.91265061769,1185.45677074611,..
Palau,PLW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,178469220.718499,189962858.586195,196762372.825086,190341288.848626,199584279.243702,207487555.032911,206645875.301275,210822506.466282,198632922.241884,185542094.236148,185943000,198370840.423201,201688796.247724,194856958.584529,207120958.161687,222735951.756269,222550270.758669,218285405.381372,227145359.227506,217497826.947039,..
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,9341.49284053905,9798.97134974699,10019.9813018835,9608.82875706125,10046.0199951529,10489.2348735105,10575.5309775473,11004.411027575,10619.8097862427,10147.2296546978,10356.0568086884,11178.9710015892,11433.6052294628,11067.6450405844,11750.8770090598,12608.8848998737,12555.7275463283,12257.7159356116,12684.7243663096,12077.8446772012,..
Panama,PAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13647997721.0999,14529793549.1155,15596498444.6517,16207445509.3366,16647538295.8549,16743140578.5985,17116370199.1331,17836198453.7573,19177851509.3804,20556984394.785,22335670400.1133,25012373878.6907,27477507118.3623,27819050420.9567,29440300000,32771096567.8608,35975750623.1549,38459254746.2699,40407886427.8305,42724375045.4799,44840726939.2803,47351362273.1988,49099622328.6524,50575748118.1681,..
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4880.75015121813,5091.18307009202,5355.35925519474,5454.85572454209,5493.642370019,5419.10941913076,5435.16938307052,5558.09649894837,5865.94164397528,6172.8663311685,6585.45694066376,7242.24887364638,7814.53724481353,7772.38875590225,8082.02845866252,8841.56127732431,9541.06021262127,10027.3462310214,10357.504182008,10765.9102941448,11107.2233281795,11530.0712587088,11755.1149696561,11910.1553367817,..
Papua New Guinea,PNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10461791837.1212,10053322718.7592,9674401603.33488,9853915348.68969,9608075730.6553,9596422229.57998,9581173463.50032,9788519878.16605,10054882706.4919,10692844494.5256,11271321389.1578,12152196497.8214,12116170376.0499,12940121004.6971,14250755221.5077,14408588548.4541,15079613754.8946,15656400878.1666,17776867900.8844,18946293629.2374,19986364262.0045,20692804468.4443,20635019328.42,21852485468.7968,..
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1968.63071447196,1845.78398296477,1733.21642938823,1723.86945516225,1643.08412576665,1606.1955026128,1571.03933225238,1572.86307388513,1582.38826272703,1646.34398612659,1695.72731164819,1784.85297934636,1736.78630762644,1811.13039858732,1949.35251706997,1928.29267798695,1976.09878164028,2010.2258606273,2237.00385742067,2336.80555136735,2416.21665304657,2452.32677778713,2397.65996605516,2489.99704411109,..
Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18909743541.8099,19711992456.5502,19725404053.8427,19455939310.8741,19005701526.3586,18847183576.3273,18843149450.7086,19657313979.9291,20454893447.1486,20891296689.2966,21895565804.2224,23082660807.8578,24550515090.9269,24487181775.1697,27215968615.5548,28372405343.9011,28219616269.0248,30595001137.8313,32082190602.0107,33070442062.4899,34496738801.8119,36205628582.2474,37420751806.64,37409557615.771,..
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3868.89674627916,3943.89717223549,3861.79048592618,3729.80015541024,3570.35203561891,3471.93110517993,3406.23262609334,3489.68104109831,3569.44743813352,3587.04538683713,3702.82291801666,3848.11898316972,4037.05313652334,3972.63027398075,4355.93493867734,4479.39893423991,4394.54388141372,4699.49371391186,4861.28709880236,4944.19164107741,5089.61202008711,5272.36081198152,5379.58163547209,5310.36062271648,..
Peru,PER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,77613501072.3318,82640391263.6201,82316823095.535,83547386045.0424,85798462918.4744,86328605036.3513,91036560493.9424,94828254301.3356,99530031846.4096,105785554389.544,113750041982.731,123439711646.329,134705521240.862,136181656212.925,147528937028.778,156863376722.64,166494356217.325,176238468734.981,180436746409.908,186304991062.124,193670221141.149,198548455312.494,206444599748.46,210883429892.024,..
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3135.41459583504,3277.9557355751,3208.22449862094,3203.71375707154,3242.57915732832,3221.30254730122,3359.16268724949,3464.39687811052,3602.99972514727,3796.20339984392,4047.7480360416,4356.73896501969,4716.1972623181,4729.73597651642,5082.35475666351,5360.2266324006,5642.57811515525,5919.20956823756,5996.49696468919,6114.22721428779,6262.36890465447,6314.29143772856,6453.56052508568,6486.63461847252,..
Philippines,PHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,115626743688.89,121622409236.686,120920990731.627,124647674647.195,130146160491.487,134114618011.032,139098659210.722,146174484394.93,155777020300.787,163476307503.032,172167389414.077,183391483484.33,191358903202.926,194130398330.653,208368892319.233,216408249325.943,231333821779.513,246950083829.516,262626444239.305,279298784317.645,299267130105.732,320009299956.437,340302643540.744,360858880823.878,..
Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1619.38251244924,1665.35584091637,1619.3615821267,1633.09742241578,1668.71691105665,1683.31595135313,1709.55838683289,1760.03630780695,1838.93310824038,1893.70333476818,1958.92575936634,2051.23309423386,2105.11294451035,2100.65646359785,2217.47400857231,2264.39408705055,2379.66818449586,2497.68592516395,2612.85688085179,2735.18753202715,2886.89748465474,3042.68677975457,3190.77834847406,3337.68200959564,..
Poland,POL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,268221238351.076,285518986502.172,298768878718.536,312676052134.116,326937286505.489,331051702981.461,337791596192.75,349608894637.35,367029283985.01,379900441083.806,403192683978.377,431664312008.755,449794050343.249,462533048121.248,479834179020.33,502662952276.722,509322687626.439,515056478625.676,532458063874.241,555014724902.995,572451795841.21,600104964680.131,632232812655.457,660941995821.311,..
Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6944.35244771828,7387.36088499025,7727.41799214964,8087.78738602521,8545.45223001819,8655.38185453986,8835.68872618504,9150.97054193646,9612.57005904501,9954.04196345165,10571.0354084036,11323.6613525288,11797.6418605397,12123.5547591866,12613.0109954681,13205.9896684275,13380.9866049611,13539.7956053033,14007.7285047431,14610.8751967149,15076.3888384351,15802.7047886969,16648.7682645826,17406.5520804528,..
Portugal,PRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,187409918136.887,195657580791.619,205064724835.296,213075737113.162,221207086651.451,225506627511.152,227245112279.004,225130548350.048,229157538798.502,230949202927.261,234702206404.714,240585204138.036,241353267410.255,233818026718.138,237880908317.652,233846056130.961,224358235043.711,222288205736.216,224049151344.271,228064215301.046,232669938821.67,240828148981.674,247690127924.012,253228421113.571,..
Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18621.9139847134,19354.8348949275,20183.1465490721,20853.3297989712,21497.500427259,21761.3313867873,21809.3243684929,21525.4232145332,21858.1244828124,21988.1887865335,22305.2444871984,22819.5035227319,22859.3693220198,22124.5800479623,22498.6908586557,22149.6307983058,21337.2861303231,21256.7595861277,21540.987962986,22018.0094547526,22533.6323118514,23380.6926964918,24085.4157067296,24658.5001966101,..
Puerto Rico,PRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,76429197707.7903,80159009209.3006,84592384061.8031,89151659724.4832,92068670407.3471,97881399724.295,98778442996.8101,98831210248.1345,107477633535.329,105342118804.957,103857412208.889,102649751271.359,100756752050.85,98789551891.8258,98381300000,98028592583.2526,98057290562.043,97756424655.3687,96592767902.4776,95579081232.298,94371914640.5954,91648383879.2544,87377939486.9816,88415695429.6952,..
